Date,South Influent Flow,Vista Guage Level (feet),Vista Gauge Elevation (feet),Vista Gauge Predicted Max Level (feet),Vista Gauge Predicted Max Elevation (feet),South Manhole Level (feet),Flow1 (cfs),Flow2 (cfs),Flow3 (cfs),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1/19/20,12.43,3.883541677,4374.783485,3.900000095,4374.799805,10.03436986,242,40.6,330,0,0,0
1/20/20,12.41,3.858541603,4374.758446,3.900000095,4374.799805,8.751621343,232,40.3,320,0,0,0
1/21/20,12.24,3.836927,4374.736776,3.93368054,4374.833518,9.083001922,227,40.3,312,0,0,0
1/22/20,13.40,3.832187422,4374.732053,4,4374.899902,7.577821896,228,38.8,310,0,0,0
1/23/20,12.97,3.845277687,4374.745092,4.061805497,4374.961768,8.475457464,232,38.5,314,0,0,0
1/24/20,13.25,3.848680474,4374.74861,4.165624842,4375.065689,8.064993608,232,38.4,316,0.02,0,0
1/25/20,12.97,3.857291602,4374.757187,4.137499869,4375.037537,8.723655159,235,38.8,319,0,0,0
1/26/20,13.23,3.846301995,4374.746195,3.974652802,4374.87453,8.979181093,231,38.4,315,0.01,0,0
1/27/20,14.08,3.971354211,4374.87131,3.962673647,4374.86254,8.789459054,275,37.5,365,0,0,0
1/28/20,13.59,3.900052164,4374.79996,3.900000095,4374.799805,8.402729821,246,37.2,336,0,0,0
1/29/20,13.53,3.864270773,4374.764229,3.96076392,4374.860635,7.645905354,230,37.3,320,0,0,0
1/30/20,12.78,3.826822851,4374.726667,4.027430529,4374.92736,7.82995824,221,37.5,307,0,0,0
1/31/20,13.62,3.83505202,4374.734942,4,4374.899902,7.964088563,226,34,310,0,0,0
2/1/20,12.40,3.837760333,4374.737666,4,4374.899902,8.911043138,227,34.1,310,0,0,0
2/2/20,13.93,3.844374912,4374.744247,3.93750006,4374.837341,9.326782924,226,35,313,0,0.3,0
2/3/20,14.06,3.839808942,4374.739655,3.878125063,4374.777908,8.981818632,224,34.8,311,0,0,0
2/4/20,13.90,3.772135396,4374.672052,3.812847247,4374.712677,9.562832294,210,31.5,287,0,0,0
2/5/20,13.95,3.837690936,4374.73759,3.799999952,4374.699707,8.925156425,233,31.7,311,0,0,0
2/6/20,13.92,3.849826341,4374.749767,3.839409731,4374.739155,8.572201715,236,34.2,314,0,0,0
2/7/20,13.49,3.829062425,4374.728948,3.900000095,4374.799805,8.745845459,227,37.2,307,0,0,0
2/8/20,12.79,3.822447848,4374.722323,3.900000095,4374.799805,9.189062413,225,36,304,0,0,0
2/9/20,13.92,3.827447843,4374.72737,3.836805561,4374.736549,9.209452222,226,34.1,306,0,0,0
2/10/20,14.21,3.816212362,4374.716073,3.799999952,4374.699707,9.475319586,227,31.7,302,0,0,0
2/11/20,13.81,3.828906175,4374.728724,3.842881958,4374.742631,9.063890455,234,32.2,307,0,0,0
2/12/20,13.48,3.824340207,4374.724223,3.897222314,4374.797024,7.75891391,230,31.8,306,0,0,0
2/13/20,13.17,3.816510353,4374.716356,3.837326395,4374.73707,8.164699766,230,33.3,305,0,0,0
2/14/20,13.30,3.810538137,4374.710308,3.799999952,4374.699707,8.12648525,224,34.9,303,0,0,0
2/15/20,12.44,3.813749939,4374.71354,3.799999952,4374.699707,9.187934493,226,35.7,303,0,0,0
2/16/20,13.88,3.82390618,4374.723722,3.799999952,4374.699707,9.509313246,225,35.8,306,0,0,0
2/17/20,13.25,3.81249994,4374.712344,3.799999952,4374.699707,9.827785992,222,35.7,302,0,0,0
2/18/20,14.44,3.800902729,4374.700727,3.799999952,4374.699707,9.342349095,217,35.7,297,0,0,0
2/19/20,13.79,3.803333282,4374.703209,3.843055569,4374.742805,8.128981287,222,35.2,297,0,0,0
2/20/20,12.90,3.798263843,4374.698082,3.835069447,4374.734811,8.534430145,221,34.7,295,0,0,0
2/21/20,13.45,3.78631941,4374.686112,3.799999952,4374.699707,8.148065351,213,35.4,290,0,0,0
2/22/20,13.26,3.787933992,4374.68779,3.799999952,4374.699707,8.631863046,212,35.6,290,0,0,0
2/23/20,12.65,3.788437463,4374.688237,3.799999952,4374.699707,8.953731476,214,35.3,290,0,0,0
2/24/20,14.48,3.801718701,4374.701555,3.864756989,4374.764527,9.009903162,217,33.6,294,0,0,0
2/25/20,12.80,3.779045111,4374.678864,3.900000095,4374.799805,8.280034744,214,34.4,286,0,0,0
2/26/20,13.28,3.779843722,4374.679677,3.941145889,4374.840991,7.428773547,215,35.2,285,0,0,0
2/27/20,12.70,3.785260383,4374.685063,3.935243117,4374.835082,8.132581167,216,34.6,287,0,0,0
2/28/20,13.41,3.813194384,4374.71304,3.941493111,4374.841338,7.596049552,220,36.1,295,0,0,0
2/29/20,12.56,3.796961761,4374.696763,3.995833337,4374.895732,8.094195671,211,35,290,0.04,0.5,0
3/1/20,12.86,3.856788203,4374.756668,3.963888923,4374.863756,8.996836343,227,42.4,312,0.15,2.1,2
3/2/20,14.39,3.855156221,4374.755007,3.934895895,4374.834735,9.289767522,220,43.8,310,0,0,0
3/3/20,13.52,3.840954784,4374.740846,3.921354222,4374.8212,8.675350714,221,40,304,0,0,0
3/4/20,12.95,3.849479081,4374.749381,3.931076455,4374.830911,8.068486232,224,38.3,306,0,0,0
3/5/20,12.51,3.842031197,4374.741933,3.900000095,4374.799805,9.078854782,220,37.8,303,0,0,0
3/6/20,13.45,3.811197858,4374.711004,3.85711809,4374.756881,8.095296907,219,32.3,292,0,0,0
3/7/20,13.03,3.815538132,4374.715373,3.854166696,4374.753927,8.351301782,218,32.1,293,0,0,0
3/8/20,12.97,3.844565148,4374.744439,4.062318699,4374.962282,9.081855449,238,31,309,0,0,0
3/9/20,9.54,4.217534656,4375.117505,4.296874907,4375.196872,9.49722999,368,32.4,465,0,0,0
3/10/20,9.85,4.501805495,4375.40177,4.825000077,4375.724823,8.343345974,461,34.7,578,0,0,0
3/11/20,5.24,4.758888803,4375.658879,5.227604311,4376.127358,9.560868507,572,38.1,659,0,0,0
3/12/20,9.47,4.954548475,4375.854591,5.236979117,4376.136932,8.429836519,656,39.6,713,0,0,0
3/13/20,9.16,4.941614458,4375.841645,5.366666622,4376.266615,6.930970482,654,39.1,710,0,0,0
3/14/20,7.17,5.008611078,4375.908547,5.376736229,4376.276518,6.834633924,674,36.6,731,0,0,0
3/15/20,5.99,5.080295146,4375.98019,5.283159849,4376.182933,7.791614754,694,42.4,752,0.03,0,0
3/16/20,7.45,5.062673618,4375.962569,5.342187473,4376.242117,8.171821655,688,41.8,746,0.23,2.6,0
3/17/20,7.17,5.143524213,4376.043521,5.136979036,4376.037015,7.311883995,677,69,770,0.09,1.9,3.9
3/18/20,5.63,4.982604067,4375.882608,5.00190972,4375.901814,7.241104,624,59.7,718,0.24,2.7,0
3/19/20,6.74,4.875937429,4375.775913,4.900000095,4375.799805,9.547273942,578,61.9,686,0,0,1.2
3/20/20,6.45,4.837291661,4375.7372,4.835069602,4375.734811,7.775861683,580,51.9,675,0,0,0
3/21/20,5.70,4.816753493,4375.716634,4.787500143,4375.687256,7.746660029,580,46.1,668,0,0,0
3/22/20,5.80,4.78875002,4375.688632,4.765104224,4375.664948,8.455282586,570,44.4,660,0,0,0
3/23/20,5.89,4.800555556,4375.700457,4.774652872,4375.674459,8.039448276,589,44.3,666,0,0,0
3/24/20,6.17,4.996527743,4375.896466,4.813541662,4375.713448,7.497650749,661,40.5,722,0.02,0,0
3/25/20,6.83,5.026545118,4375.926469,4.947048662,4375.846899,7.463148676,665,41.7,730,0.01,0,0
3/26/20,7.17,4.98254132,4375.882563,4.903683333,4375.803492,7.353415106,645,43.1,718,0.02,0.2,0
3/27/20,6.83,4.95173598,4375.851773,4.910416752,4375.810232,7.582486733,639,42.3,709,0,0,0
3/28/20,6.02,4.923298496,4375.823318,4.863020964,4375.762789,7.872875136,621,41.5,702,0,0,0
3/29/20,5.28,4.916683902,4375.816715,4.900000095,4375.799805,7.822054386,618,42.7,700,0,0,0
3/30/20,6.93,4.841545097,4375.741491,4.900000095,4375.799805,7.33748427,588,46.1,678,0,0,0
3/31/20,6.61,4.84517363,4375.745056,4.900000095,4375.799805,6.845725887,602,47,683,0,0,0
4/1/20,8.84,4.933819335,4375.833834,5.143055709,4376.042801,10.56252445,638,46.4,710,0,0,0
4/2/20,12.94,4.841788116,4375.741771,5.23628467,4376.136241,8.965850673,588,42.7,680,0,0,0
4/3/20,11.79,4.676284603,4375.576309,5.262847271,4376.162699,8.098396995,535,41.9,633,0,0,0
4/4/20,12.49,4.732829801,4375.632794,5.300000191,4376.199707,8.054446121,556,37.9,653,0,0,0
4/5/20,11.43,4.842465292,4375.742353,5.363020964,4376.262789,7.824058402,611,36.4,691,0.01,0,0
4/6/20,12.52,5.086874963,4375.986816,5.400000095,4376.299805,8.711490445,672,46.1,761,0.15,1.3,0
4/7/20,12.91,5.122274228,4376.022256,5.771875036,4376.67174,8.451937733,672,58.5,774,0.21,0,0
4/8/20,12.41,5.057638837,4375.957594,5.513888773,4376.41391,11.75248314,662,48.2,754,0,0,0
4/9/20,11.82,5.061211562,4375.961126,5.199999809,4376.100098,9.390718698,683,39.3,759,0.01,0,0
4/10/20,11.69,5.060520832,4375.960425,5.13593737,4376.035973,7.7112526,683,40.1,759,0,0,0
4/11/20,11.57,5.12784715,4376.027824,5.166492897,4376.066558,8.180651737,720,38.5,782,0,0,0
4/12/20,11.50,5.183402743,4376.083341,5.209374922,4376.109357,8.561954005,734,38.5,799,0,0,0
4/13/20,12.28,5.203472141,4376.103458,5.099999905,4376,8.544055408,742,37.4,806,0,0,0
4/14/20,12.49,5.179097131,4376.079093,5.222569524,4376.12239,7.988380157,743,35.4,801,0,0,0
4/15/20,11.84,5.261406171,4376.16139,5.217187492,4376.117098,7.51707842,774,33.8,826,0,0,0
4/16/20,11.89,5.398506888,4376.298467,5.28767362,4376.187567,7.695979967,829,34.8,874,0,0,0
4/17/20,11.84,5.066979116,4375.966933,5.340104319,4376.23985,7.853668638,805,35.7,861,0,0,0
4/18/20,11.65,5.345052041,4376.244998,5.410590363,4376.310405,8.427796898,802,32.7,855,0,0,0
4/19/20,11.59,5.28861107,4376.188555,5.339062653,4376.238808,8.702574995,777,34.1,839,0,0,0
4/20/20,12.48,5.250468644,4376.15048,5.544444402,4376.44439,8.279544231,773,30.2,830,0,0,0
4/21/20,12.41,5.378576306,4376.278564,5.884374926,4376.784353,7.556458967,816,35.4,870,0,0,0
4/22/20,10.51,5.375190898,4376.275169,6.063367995,4376.963332,3.881089611,826,28.9,870,0,0,0
4/23/20,7.28,5.483350647,4376.383302,6.051041618,4376.950994,1.881744035,860,31.4,911,0,0,0
4/24/20,7.18,5.507361044,4376.407333,6.018576351,4376.918517,1.89255632,858,34.5,916,0,0,0
4/25/20,7.05,5.474218697,4376.374175,6.061458275,4376.961421,2.547718731,848,37.9,909,0,0,0
4/26/20,7.10,5.490018021,4376.389984,6.034719678,4376.934656,1.957125239,838,43.5,913,0,0,0
4/27/20,7.29,5.514357554,4376.414347,5.936805616,4376.836646,2.66094188,857,45.7,926,0,0,0
4/28/20,7.13,5.606249928,4376.506226,6.033333302,4376.933268,1.908681011,898,46.3,959,0,0,0
4/29/20,7.06,5.909322879,4376.809264,6.166145675,4377.06621,1.904889336,1040,50,1080,0,0,0
4/30/20,7.23,6.195677058,4377.095606,6.513367865,4377.413466,1.905609844,1190,52.3,1240,0,0,0
5/1/20,7.24,6.326319397,4377.22627,6.500347222,4377.40025,1.909978206,1180,53.6,1230,0,0,0
5/2/20,6.96,6.143124936,4377.043093,6.165104198,4377.064974,1.848328981,1110,49.5,1170,0,0,0
5/3/20,7.82,6.167152732,4377.067102,6.128124924,4377.028105,2.194777358,1110,48.6,1170,0,0,0
5/4/20,7.25,5.989218694,4376.889178,6.261458377,4377.161316,1.929415702,1020,49.4,1100,0,0,0
5/5/20,7.15,5.866614564,4376.766537,6.361458465,4377.261225,1.882515287,959,61.3,1060,0,0,0
5/6/20,7.34,5.946579811,4376.846533,6.522916645,4377.422841,1.932042865,982,67.4,1090,0,0,0
5/7/20,7.77,5.845902723,4376.745861,6.53854163,4377.438482,1.989544957,947,59.4,1050,0,0,0
5/8/20,7.36,5.850868034,4376.750793,6.629166543,4377.529195,2.270860399,952,61.2,1060,0,0,0
5/9/20,7.27,5.894027704,4376.794005,6.450000048,4377.349854,2.046722792,973,56.5,1070,0,0,0
5/10/20,7.02,5.97189232,4376.871836,6.234722164,4377.134684,2.000053099,1010,55.8,1100,0,0,0
5/11/20,7.46,6.103437491,4377.003349,6.326388879,4377.226301,2.098837055,1060,57.7,1150,0,0,0
5/12/20,7.94,5.924963696,4376.82494,6.221195634,4377.121117,2.209263897,982,55.8,1080,0.01,0,0
5/13/20,7.38,5.800590278,4376.700493,6.161458179,4377.061518,1.945650171,934,55.5,1040,0,0,0
5/14/20,8.07,5.803333345,4376.703223,6.45763876,4377.357674,2.131623683,936,54.1,1040,0,0,0
5/15/20,7.57,5.813350629,4376.71332,6.599999905,4377.5,2.058962428,922,58.6,1040,0,0,0
5/16/20,7.24,5.732847123,4376.632851,6.599999905,4377.5,1.909332304,895,57,1010,0,0,0
5/17/20,7.24,5.815347166,4376.715307,6.407291755,4377.307103,1.976040078,944,54.4,1050,0,0,0
5/18/20,7.67,7.026249947,4377.926207,6.802604247,4377.702424,1.916615995,1600,58.6,1600,0,0,0
5/19/20,7.63,6.438906163,4377.338898,6.512847286,4377.412684,1.99861998,1190,59.3,1260,0.01,0,0
5/20/20,7.72,5.899288076,4376.799311,6.199999809,4377.100098,2.052711183,1020,55.9,1070,0.03,0,0
5/21/20,7.67,5.749739529,4376.649697,6.134548483,4377.034582,2.066387788,966,54.1,1020,0,0,0
5/22/20,7.55,5.781458322,4376.681373,6.099999905,4377,1.843147728,985,51.1,1030,0,0,0
5/23/20,7.42,5.798906261,4376.698797,6.161284568,4377.061345,1.853857442,982,52.2,1040,0,0,0
5/24/20,7.15,5.798854141,4376.698783,6.199999809,4377.100098,1.866918389,978,54.3,1040,0,0,0
5/25/20,7.20,5.863975655,4376.763919,6.199999809,4377.100098,1.912857401,1010,53.3,1060,0,0,0
5/26/20,7.38,5.847617343,4376.74757,6.1395832,4377.039622,1.896391755,1010,50.6,1050,0,0,0
5/27/20,7.35,5.849982571,4376.749954,5.930382011,4376.830216,2.076249751,1010,53.5,1060,0,0,0
5/28/20,7.36,5.837517296,4376.737486,5.865798739,4376.76557,2.042190336,1000,56,1050,0,0,0
5/29/20,7.25,5.89177975,4376.79175,5.96036701,4376.860231,1.899811702,1030,52.7,1080,0,0,0
5/30/20,7.17,5.935190909,4376.835158,5.978298632,4376.87818,1.828268572,1050,53.3,1090,0,0,0
5/31/20,7.27,5.933645748,4376.833636,5.854166708,4376.754027,1.897901713,1040,54.9,1090,0,0,0
6/1/20,7.44,5.942204768,4376.842203,5.83489582,4376.734812,1.903638769,1050,52,1090,0,0,0
6/2/20,7.61,5.807083258,4376.707063,5.730902837,4376.630744,1.927554666,981,47.5,1040,0,0,0
6/3/20,7.62,5.724513849,4376.624457,5.690972168,4376.59093,1.932086524,960,44.9,1010,0,0,0
6/4/20,7.60,5.695364529,4376.595323,5.683680461,4376.58368,1.94757128,947,45.3,997,0,0,0
6/5/20,7.77,5.616024252,4376.515981,5.610416561,4376.510427,1.994852857,906,46.6,968,0,0,0
6/6/20,8.41,5.542413191,4376.442319,5.599999905,4376.5,2.023029055,882,46.6,945,0.01,0,0
6/7/20,8.27,5.486770739,4376.38677,5.490972231,4376.390866,1.985203666,849,44.4,923,0.03,0,0
6/8/20,8.42,5.417395718,4376.317416,5.329513893,4376.229412,2.07211895,811,46.1,896,0,0,0
6/9/20,8.14,5.202031169,4376.102017,5.179166496,4376.079244,2.033057154,730,48.2,826,0,0,0
6/10/20,7.89,5.176163077,4376.076185,5.131944319,4376.031976,1.932801864,729,47,821,0,0,0
6/11/20,8.86,5.166614489,4376.066613,5.143749863,4376.043793,2.135695044,727,44.5,817,0,0,0
6/12/20,7.96,5.125312456,4376.02526,5.066840214,4375.966808,2.201555583,714,40.2,803,0,0,0
6/13/20,10.61,5.165260369,4376.065212,5.106076404,4376.005964,7.899084901,733,39.5,818,0,0,0
6/14/20,12.89,5.124114547,4376.024054,5.064583272,4375.964549,9.967747737,713,40.3,805,0,0,0
6/15/20,13.64,5.182123964,4376.082125,5.127067548,4376.027094,9.896656394,739,38,823,0,0,0
6/16/20,13.18,5.083090271,4375.983,5.099999905,4376,8.707587629,697,38.4,790,0,0,0
6/17/20,13.01,5.075607633,4375.975516,5.034548578,4375.934485,9.014510066,676,45,787,0,0,0
6/18/20,13.53,5.020360328,4375.920296,5,4375.899902,8.961703697,670,41.3,771,0,0,0
6/19/20,12.99,4.959531092,4375.859595,4.935416728,4375.835256,8.690851976,645,39.7,750,0,0,0
6/20/20,12.90,4.926163092,4375.82617,4.923263962,4375.823091,8.490596965,641,37,742,0,0,0
6/21/20,12.80,4.984079784,4375.884061,4.92291674,4375.822744,10.01224699,658,37.3,759,0,0,0
6/22/20,12.43,4.928055454,4375.828062,4.900000095,4375.799805,10.68668491,634,34.3,738,0,0,0
6/23/20,13.89,4.813127258,4375.713045,4.900000095,4375.799805,10.66422959,614,30.9,707,0,0,0
6/24/20,12.47,4.812100686,4375.712012,4.867534849,4375.767308,7.638526349,602,31.7,702,0.02,0,0
6/25/20,12.94,4.727256831,4375.627275,4.79305572,4375.69279,7.828155695,566,33.4,678,0,0,0
6/26/20,12.76,4.675763795,4375.575762,4.73333327,4375.633301,8.067082763,553,34.4,664,0,0,0
6/27/20,12.65,4.666996403,4375.567027,4.699999809,4375.600098,8.223253965,551,33.3,659,0,0,0
6/28/20,12.12,4.666927034,4375.56688,4.699999809,4375.600098,9.268863055,555,30.6,660,0.03,0,0
6/29/20,14.13,4.677673525,4375.577664,4.699999809,4375.600098,9.449372591,551,31.4,662,0,0,0
6/30/20,13.55,4.552586775,4375.452521,4.5697916,4375.469762,7.820523256,503,31.5,619,0,0,0
7/1/20,12.48,4.486961686,4375.386987,4.5,4375.399902,7.868503327,483,31,599,0,0,0
7/2/20,13.30,4.440538079,4375.340558,4.439930613,4375.339774,7.694974952,468,29,584,0,0,0
7/3/20,12.37,4.375746492,4375.275686,4.375520952,4375.275302,8.171485807,447,27.2,562,0,0,0
7/4/20,12.90,4.335677047,4375.235617,4.300000191,4375.199707,8.116646182,434,26.2,547,0,0,0
7/5/20,12.30,4.333654935,4375.233594,4.300000191,4375.199707,8.683659488,432,27,544,0,0,0
7/6/20,13.00,4.339045085,4375.239003,4.300000191,4375.199707,10.27579896,436,24.5,546,0,0,0
7/7/20,13.33,4.241527735,4375.141474,4.235590223,4375.135549,8.544198368,408,21.7,510,0,0,0
7/8/20,12.87,4.266249999,4375.166153,4.199999809,4375.100098,8.00383495,415,21.4,518,0,0,0
7/9/20,12.56,4.246145784,4375.146099,4.199999809,4375.100098,7.73880268,414,20,509,0,0,0
7/10/20,12.97,4.224444318,4375.124476,4.265798671,4375.165639,9.342297853,406,23.9,501,0,0,0
7/11/20,12.31,4.227951257,4375.127989,4.277604356,4375.177312,8.182313113,405,26,503,0,0,0
7/12/20,12.76,4.228888757,4375.128927,4.232638823,4375.132609,8.699645113,407,22,501,0,0,0
7/13/20,13.10,4.256111039,4375.156087,4.227256858,4375.127248,8.198174774,418,19.9,510,0,0,0
7/14/20,12.81,4.194236001,4375.094251,4.199999809,4375.100098,8.661540894,398,19.2,486,0,0,0
7/15/20,12.72,4.202013741,4375.102068,4.199999809,4375.100098,7.659560453,396,22.1,489,0,0,0
7/16/20,12.37,4.197204764,4375.097207,4.199999809,4375.100098,9.864802785,392,26.4,487,0,0,0
7/17/20,12.97,4.212534641,4375.11252,4.199999809,4375.100098,8.16564137,389,31.2,490,0,0,0
7/18/20,12.53,4.154149228,4375.054131,4.199999809,4375.100098,8.288133881,375,29.8,463,0,0,0
7/19/20,12.34,4.202476699,4375.102462,4.199999809,4375.100098,9.03663477,388,27.3,477,0,0,0
7/20/20,13.74,4.202551997,4375.102543,4.264409777,4375.164256,8.645913133,391,26.4,481,0,0,0
7/21/20,12.67,4.099392319,4374.999338,4.234548552,4375.134511,7.745178402,364,20,435,0,0,0
7/22/20,12.63,4.098940951,4374.998865,4.199999809,4375.100098,8.529632556,367,22.1,438,0.11,0,0
7/23/20,12.95,4.127482616,4375.027408,4.104513789,4375.004518,7.759179613,360,29.1,443,0,0,0
7/24/20,12.79,4.05888893,4374.95875,4.099999905,4375,8.568795817,344,27.1,413,0.01,0,0
7/25/20,12.32,4.047430678,4374.947208,4.099999905,4375,9.279326548,341,27.5,410,0,0,0
7/26/20,13.56,4.076204538,4374.976114,4.099999905,4375,10.72775557,345,25.6,419,0.12,0,0
7/27/20,14.02,4.055104153,4374.955029,4.099999905,4375,8.701980963,340,24.3,410,0,0,0
7/28/20,12.82,3.998645889,4374.898543,4.037847186,4374.937787,8.152234936,328,19.8,386,0,0,0
7/29/20,12.86,3.950104214,4374.850064,4,4374.899902,8.035803096,309,19.9,363,0,0,0
7/30/20,13.18,3.949479215,4374.84944,4,4374.899902,8.825108081,309,20.3,363,0,0,0
7/31/20,13.12,3.951388935,4374.851371,4,4374.899902,8.577567712,307,21.9,363,0,0,0
8/1/20,12.49,3.964930614,4374.864862,4,4374.899902,8.982399194,310,21,370,0,0,0
8/2/20,12.51,3.99221085,4374.892138,4,4374.899902,11.20961892,316,23.4,379,0,0,0
8/3/20,14.73,4.026753503,4374.926675,4,4374.899902,10.56309127,330,22.3,399,0,0,0
8/4/20,13.64,4.011354176,4374.911326,4,4374.899902,7.882711819,324,17.4,387,0,0,0
8/5/20,12.75,3.972691008,4374.872658,4,4374.899902,7.40954504,320,16.1,375,0,0,0
8/6/20,12.90,3.979357678,4374.879342,4,4374.899902,8.124060908,320,15.3,378,0,0,0
8/7/20,12.32,3.972552117,4374.872529,4,4374.899902,9.671839123,316,16.1,376,0,0,0
8/8/20,13.37,4.006302125,4374.906225,4,4374.899902,9.308558252,317,19.8,390,0,0,0
8/9/20,12.41,4.040729197,4374.940608,4,4374.899902,9.918246466,331,19.9,406,0,0,0
8/10/20,14.15,4.087968756,4374.987865,4.062326329,4374.96229,10.33757656,354,20.4,430,0,0,0
8/11/20,13.15,4.040885411,4374.940813,4.035763855,4374.935701,8.314519346,334,20.3,402,0,0,0
8/12/20,12.81,3.999861126,4374.899793,4,4374.899902,8.281109147,319,22.9,387,0,0,0
8/13/20,13.30,4.006300927,4374.906227,4,4374.899902,8.517867684,324,21.3,392,0,0,0
8/14/20,13.01,4.013385447,4374.913289,4,4374.899902,8.639207321,321,23,394,0.02,0,0
8/15/20,12.81,3.98263891,4374.882632,3.933507008,4374.833344,9.21735143,310,22.1,381,0,0,0
8/16/20,12.31,3.976901789,4374.876884,3.993702777,4374.893599,10.32644045,308,20.3,375,0,0,0
8/17/20,14.77,4.066475694,4374.966387,4,4374.899902,10.6316642,346,18.5,423,0.02,0,0
8/18/20,13.62,3.966128512,4374.866105,3.93576395,4374.835604,7.936075194,298,27.2,371,0,0,0
8/19/20,12.78,3.928826688,4374.82876,3.900000095,4374.799805,8.20912458,296,24.5,361,0,0,0
8/20/20,12.91,3.945468802,4374.845462,3.900000095,4374.799805,8.464237803,296,28.4,367,0,0,0
8/21/20,13.60,3.913350777,4374.813274,3.900000095,4374.799805,8.179010635,281,30.7,354,0,0,0
8/22/20,12.27,3.912100768,4374.812046,3.833854167,4374.733594,9.063348963,284,29.8,356,0,0,0
8/23/20,12.82,3.941649361,4374.841616,3.816666643,4374.71639,10.04216473,288,29.6,367,0,0,0
8/24/20,14.27,4.07359371,4374.973593,3.927083316,4374.826914,9.259978904,329,38.8,434,0.09,0,0
8/25/20,12.86,3.954791722,4374.85474,3.932291731,4374.832128,7.843724846,289,33.5,369,0,0,0
8/26/20,12.69,3.881822918,4374.781767,3.900000095,4374.799805,7.955610071,271,29.6,343,0,0,0
8/27/20,12.83,3.880538216,4374.780444,3.900000095,4374.799805,8.073335966,271,28.1,342,0,0,0
8/28/20,12.99,3.847378399,4374.747277,3.900000095,4374.799805,8.233887037,255,27.7,327,0,0,0
8/29/20,12.06,3.819600628,4374.719481,3.900000095,4374.799805,9.065715732,247,26.8,320,0,0,0
8/30/20,13.28,3.903663182,4374.803636,3.900000095,4374.799805,9.490788142,276,27.3,354,0,0,0
8/31/20,14.35,3.931354225,4374.83133,3.900000095,4374.799805,7.793899125,284,26.8,364,0,0,0
9/1/20,12.23,3.82491315,4374.72485,3.835590281,4374.735332,7.303529368,248,25.9,319,0,0,0
9/2/20,12.50,3.79897565,4374.698815,3.866493103,4374.766265,8.505670509,245,26.6,313,0,0,0
9/3/20,12.76,3.852378407,4374.75229,3.900000095,4374.799805,8.600553519,259,27.5,332,0,0,0
9/4/20,12.84,3.807482584,4374.707386,3.834548613,4374.734289,8.646275197,243,27.6,315,0,0,0
9/5/20,12.65,3.806024252,4374.705911,3.799999952,4374.699707,9.820111119,236,28.1,314,0,0,0
9/6/20,12.47,3.847160401,4374.747012,3.893827247,4374.793626,9.791470459,249,26.8,325,0,0,0
9/7/20,13.11,3.928194493,4374.828156,3.900000095,4374.799805,10.6241948,279,27.8,366,0,0,0
9/8/20,13.94,3.832256881,4374.732165,3.83541667,4374.735158,9.914763782,245,27.3,322,0,0,0
9/9/20,13.16,3.828940924,4374.728784,3.799999952,4374.699707,9.479251266,253,26,326,0,0,0
